1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
353	-1.570344	181.484163	0.484924	0.010080	11.4
354	-1.589175	181.507591	0.484868	0.013845	13.0
355	-1.592396	181.610876	0.484621	0.010085	11.3
356	-1.605090	182.478397	0.482554	0.012313	11.4
357	-1.593638	182.681653	0.482073	0.007459	10.6
358	-1.592333	183.224471	0.480791	0.016394	10.6
359	-1.588198	183.875599	0.479263	0.012406	9.7
360	-1.598229	184.533032	0.477730	0.011577	11.3
361	-1.583522	184.501965	0.477803	0.015405	11.0
362	-1.580812	185.481273	0.475537	0.012783	9.4
363	-1.580872	185.450196	0.475608	0.012728	11.8
364	-1.595831	186.450193	0.473315	0.011780	9.8
365	-1.573193	187.447311	0.471051	0.016387	10.2
366	-1.599289	188.391066	0.468928	0.012262	12.3
367	-1.603857	188.359976	0.468998	0.013528	11.6
368	-1.580311	189.357924	0.466773	0.014134	12.0
369	-1.600586	189.327258	0.466841	0.016161	13.2
370	-1.605070	189.296169	0.466910	0.017206	14.9
371	-1.591358	189.265079	0.466979	0.017015	16.0
372	-1.570529	189.682401	0.466054	0.019808	17.2
373	-1.599633	190.682401	0.463852	0.017969	11.7
374	-1.595163	191.044061	0.463061	0.016316	13.8
375	-1.581883	191.012971	0.463129	0.016901	13.9
376	-1.590000	192.012934	0.460955	0.018679	12.0
377	-1.604670	193.012934	0.458801	0.014276	10.5
378	-1.588015	192.981844	0.458868	0.010214	10.4
379	-1.592011	193.009138	0.458809	0.010633	11.0
380	-1.589148	192.978119	0.458876	0.006980	10.5
381	-1.599400	193.978112	0.456741	0.020483	13.4
382	-1.600943	194.978034	0.454627	0.010088	11.3
383	-1.597887	194.946944	0.454692	0.011645	12.0
384	-1.600085	194.916740	0.454756	0.012906	12.7
385	-1.598699	194.964434	0.454655	0.010116	10.5
386	-1.591686	195.933219	0.452625	0.022024	11.4
387	-1.608723	195.902130	0.452690	0.012112	11.9
388	-1.595851	196.902130	0.450612	0.015973	13.3
389	-1.593164	196.941443	0.450531	0.009811	11.4
390	-1.591668	196.910394	0.450595	0.016095	12.6
391	-1.608137	196.879305	0.450660	0.010854	11.1
392	-1.583695	196.848215	0.450724	0.018052	11.0
393	-1.597213	196.817277	0.450788	0.013440	10.4
394	-1.598546	197.817277	0.448728	0.014870	9.9
395	-1.577314	198.817277	0.446686	0.013086	11.3
396	-1.602627	198.786187	0.446750	0.016533	11.0
397	-1.590014	199.786187	0.444726	0.013346	12.8
